01-03-2020,Eritrea,0,0,0
01-03-2020,Estonia,1,0,0
01-03-2020,Eswatini,0,0,0
01-03-2020,Ethiopia,0,0,0
01-03-2020,Fiji,0,0,0
01-03-2020,Finland,6,0,1
01-03-2020,France,130,2,12
01-03-2020,Gabon,0,0,0
01-03-2020,Gambia,0,0,0
01-03-2020,Georgia,3,0,0
01-03-2020,Germany,130,0,16
01-03-2020,Ghana,0,0,0
01-03-2020,Greece,7,0,0
01-03-2020,Greenland,0,0,0
01-03-2020,Grenada,0,0,0
01-03-2020,Guatemala,0,0,0
01-03-2020,Guinea,0,0,0
01-03-2020,Guinea-Bissau,0,0,0
01-03-2020,Guyana,0,0,0
01-03-2020,Haiti,0,0,0
01-03-2020,Holy See,0,0,0
01-03-2020,Honduras,0,0,0
01-03-2020,Hungary,0,0,0
01-03-2020,Iceland,3,0,0
01-03-2020,India,3,0,3
01-03-2020,Indonesia,0,0,0
01-03-2020,Iran,978,54,175
01-03-2020,Iraq,19,0,0
01-03-2020,Ireland,1,0,0
01-03-2020,Israel,10,0,1
01-03-2020,Italy,1694,34,83
01-03-2020,Jamaica,0,0,0
01-03-2020,Japan,259,6,32
01-03-2020,Jordan,0,0,0
01-03-2020,Kazakhstan,0,0,0
01-03-2020,Kenya,0,0,0
01-03-2020,Kosovo,0,0,0
01-03-2020,Kuwait,45,0,0
01-03-2020,Kyrgyzstan,0,0,0
01-03-2020,Laos,0,0,0
01-03-2020,Latvia,0,0,0
01-03-2020,Lebanon,10,0,0
01-03-2020,Lesotho,0,0,0
01-03-2020,Liberia,0,0,0
01-03-2020,Libya,0,0,0
01-03-2020,Liechtenstein,0,0,0
01-03-2020,Lithuania,1,0,0
01-03-2020,Luxembourg,1,0,0
01-03-2020,Madagascar,0,0,0
01-03-2020,Malawi,0,0,0
01-03-2020,Malaysia,29,0,18
01-03-2020,Maldives,0,0,0
01-03-2020,Mali,0,0,0
01-03-2020,Malta,0,0,0
01-03-2020,Mauritania,0,0,0
01-03-2020,Mauritius,0,0,0
01-03-2020,Mexico,5,0,0
01-03-2020,Moldova,0,0,0
01-03-2020,Monaco,1,0,0
01-03-2020,Mongolia,0,0,0
01-03-2020,Montenegro,0,0,0
01-03-2020,Morocco,0,0,0
01-03-2020,Mozambique,0,0,0
01-03-2020,Namibia,0,0,0
01-03-2020,Nepal,1,0,1
01-03-2020,Netherlands,10,0,0
01-03-2020,New Zealand,1,0,0
01-03-2020,Nicaragua,0,0,0
01-03-2020,Niger,0,0,0
01-03-2020,Nigeria,1,0,0
01-03-2020,North Macedonia,1,0,0
01-03-2020,Norway,19,0,0
01-03-2020,Oman,6,0,1
01-03-2020,Pakistan,4,0,0
01-03-2020,Panama,0,0,0
01-03-2020,Papua New Guinea,0,0,0
01-03-2020,Paraguay,0,0,0
01-03-2020,Peru,0,0,0
01-03-2020,Philippines,3,1,1
01-03-2020,Poland,0,0,0
01-03-2020,Portugal,0,0,0
01-03-2020,Qatar,3,0,0
01-03-2020,Romania,3,0,0
01-03-2020,Russia,2,0,2
01-03-2020,Rwanda,0,0,0
01-03-2020,Saint Kitts and Nevis,0,0,0
01-03-2020,Saint Lucia,0,0,0
01-03-2020,Saint Vincent and the Grenadines,0,0,0
01-03-2020,San Marino,1,0,0
01-03-2020,Sao Tome and Principe,0,0,0
01-03-2020,Saudi Arabia,0,0,0
01-03-2020,Senegal,0,0,0
01-03-2020,Serbia,0,0,0
01-03-2020,Seychelles,0,0,0
01-03-2020,Sierra Leone,0,0,0
01-03-2020,Singapore,106,0,72
01-03-2020,Slovakia,0,0,0
01-03-2020,Slovenia,0,0,0
01-03-2020,Somalia,0,0,0
01-03-2020,South Africa,0,0,0
01-03-2020,South Korea,3736,17,30
01-03-2020,South Sudan,0,0,0
01-03-2020,Spain,84,0,2
01-03-2020,Sri Lanka,1,0,1
01-03-2020,Sudan,0,0,0
01-03-2020,Suriname,0,0,0
01-03-2020,Sweden,14,0,0
01-03-2020,Switzerland,27,0,0
01-03-2020,Syria,0,0,0
01-03-2020,Taiwan*,40,1,9
01-03-2020,Tajikistan,0,0,0
01-03-2020,Tanzania,0,0,0
01-03-2020,Thailand,42,1,28
01-03-2020,Timor-Leste,0,0,0
01-03-2020,Togo,0,0,0
01-03-2020,Trinidad and Tobago,0,0,0
01-03-2020,Tunisia,0,0,0
01-03-2020,Turkey,0,0,0
01-03-2020,US,30,1,7
01-03-2020,Uganda,0,0,0
01-03-2020,Ukraine,0,0,0
01-03-2020,United Arab Emirates,21,0,5
01-03-2020,United Kingdom,94,0,8
01-03-2020,Uruguay,0,0,0
01-03-2020,Uzbekistan,0,0,0
01-03-2020,Venezuela,0,0,0
01-03-2020,Vietnam,16,0,16
01-03-2020,West Bank and Gaza,0,0,0
01-03-2020,Western Sahara,0,0,0
01-03-2020,Yemen,0,0,0
01-03-2020,Zambia,0,0,0
01-03-2020,Zimbabwe,0,0,0
02-03-2020,Afghanistan,1,0,0
02-03-2020,Albania,0,0,0
02-03-2020,Algeria,3,0,0
02-03-2020,Andorra,1,0,0
02-03-2020,Angola,0,0,0
02-03-2020,Antigua and Barbuda,0,0,0
02-03-2020,Argentina,0,0,0
02-03-2020,Armenia,1,0,0
02-03-2020,Australia,30,1,11
02-03-2020,Austria,18,0,0
02-03-2020,Azerbaijan,3,0,0
02-03-2020,Bahamas,0,0,0
02-03-2020,Bahrain,49,0,0
02-03-2020,Bangladesh,0,0,0
02-03-2020,Barbados,0,0,0
02-03-2020,Belarus,1,0,0
02-03-2020,Belgium,8,0,1
02-03-2020,Belize,0,0,0
02-03-2020,Benin,0,0,0
02-03-2020,Bhutan,0,0,0
02-03-2020,Bolivia,0,0,0
02-03-2020,Bosnia and Herzegovina,0,0,0
02-03-2020,Botswana,0,0,0
02-03-2020,Brazil,2,0,0
02-03-2020,Brunei,0,0,0
02-03-2020,Bulgaria,0,0,0
02-03-2020,Burkina Faso,0,0,0
02-03-2020,Burma,0,0,0
02-03-2020,Burundi,0,0,0
02-03-2020,Cabo Verde,0,0,0
02-03-2020,Cambodia,1,0,1
02-03-2020,Cameroon,0,0,0
02-03-2020,Canada,27,0,0
02-03-2020,Central African Republic,0,0,0
02-03-2020,Chad,0,0,0
02-03-2020,Chile,9,0,0
02-03-2020,China,80136,2914,43353
02-03-2020,Colombia,0,0,0
02-03-2020,Comoros,0,0,0
02-03-2020,Congo (Brazzaville),0,0,0
02-03-2020,Congo (Kinshasa),0,0,0
02-03-2020,Costa Rica,0,0,0
02-03-2020,Cote d'Ivoire,0,0,0
02-03-2020,Croatia,7,0,0
02-03-2020,Cuba,0,0,0
02-03-2020,Cyprus,0,0,0
02-03-2020,Czechia,3,0,0
02-03-2020,Denmark,4,0,0
02-03-2020,Djibouti,0,0,0
02-03-2020,Dominica,0,0,0
02-03-2020,Dominican Republic,1,0,0
02-03-2020,Ecuador,6,0,0
02-03-2020,Egypt,2,0,1
02-03-2020,El Salvador,0,0,0
02-03-2020,Equatorial Guinea,0,0,0
02-03-2020,Eritrea,0,0,0
02-03-2020,Estonia,1,0,0
02-03-2020,Eswatini,0,0,0
02-03-2020,Ethiopia,0,0,0
02-03-2020,Fiji,0,0,0
02-03-2020,Finland,6,0,1
02-03-2020,France,191,3,12
02-03-2020,Gabon,0,0,0
02-03-2020,Gambia,0,0,0
02-03-2020,Georgia,3,0,0
02-03-2020,Germany,159,0,16
02-03-2020,Ghana,0,0,0
02-03-2020,Greece,7,0,0
02-03-2020,Greenland,0,0,0
02-03-2020,Grenada,0,0,0
02-03-2020,Guatemala,0,0,0
02-03-2020,Guinea,0,0,0
02-03-2020,Guinea-Bissau,0,0,0
02-03-2020,Guyana,0,0,0
02-03-2020,Haiti,0,0,0
02-03-2020,Holy See,0,0,0
02-03-2020,Honduras,0,0,0
02-03-2020,Hungary,0,0,0
02-03-2020,Iceland,6,0,0
02-03-2020,India,5,0,3
02-03-2020,Indonesia,2,0,0
02-03-2020,Iran,1501,66,291
02-03-2020,Iraq,26,0,0
02-03-2020,Ireland,1,0,0
02-03-2020,Israel,10,0,1
02-03-2020,Italy,2036,52,149
02-03-2020,Jamaica,0,0,0
02-03-2020,Japan,278,6,32
02-03-2020,Jordan,0,0,0
02-03-2020,Kazakhstan,0,0,0
02-03-2020,Kenya,0,0,0
02-03-2020,Kosovo,0,0,0
02-03-2020,Kuwait,56,0,0
02-03-2020,Kyrgyzstan,0,0,0
02-03-2020,Laos,0,0,0
02-03-2020,Latvia,1,0,0
02-03-2020,Lebanon,13,0,0
02-03-2020,Lesotho,0,0,0
02-03-2020,Liberia,0,0,0
02-03-2020,Libya,0,0,0
02-03-2020,Liechtenstein,0,0,0
02-03-2020,Lithuania,1,0,0
02-03-2020,Luxembourg,1,0,0
02-03-2020,Madagascar,0,0,0
02-03-2020,Malawi,0,0,0
02-03-2020,Malaysia,29,0,18
02-03-2020,Maldives,0,0,0
02-03-2020,Mali,0,0,0
02-03-2020,Malta,0,0,0
02-03-2020,Mauritania,0,0,0
02-03-2020,Mauritius,0,0,0
02-03-2020,Mexico,5,0,0
02-03-2020,Moldova,0,0,0
02-03-2020,Monaco,1,0,0
02-03-2020,Mongolia,0,0,0
02-03-2020,Montenegro,0,0,0
02-03-2020,Morocco,1,0,0
02-03-2020,Mozambique,0,0,0
02-03-2020,Namibia,0,0,0
02-03-2020,Nepal,1,0,1
02-03-2020,Netherlands,18,0,0
02-03-2020,New Zealand,1,0,0
02-03-2020,Nicaragua,0,0,0
02-03-2020,Niger,0,0,0
02-03-2020,Nigeria,1,0,0
02-03-2020,North Macedonia,1,0,0
02-03-2020,Norway,25,0,0
02-03-2020,Oman,6,0,1
02-03-2020,Pakistan,5,0,0
02-03-2020,Panama,0,0,0
02-03-2020,Papua New Guinea,0,0,0
02-03-2020,Paraguay,0,0,0
02-03-2020,Peru,0,0,0
02-03-2020,Philippines,3,1,1
02-03-2020,Poland,0,0,0
02-03-2020,Portugal,2,0,0
02-03-2020,Qatar,3,0,0
02-03-2020,Romania,3,0,0
02-03-2020,Russia,3,0,2
02-03-2020,Rwanda,0,0,0
02-03-2020,Saint Kitts and Nevis,0,0,0
02-03-2020,Saint Lucia,0,0,0
02-03-2020,Saint Vincent and the Grenadines,0,0,0
02-03-2020,San Marino,8,0,0
02-03-2020,Sao Tome and Principe,0,0,0
02-03-2020,Saudi Arabia,1,0,0
02-03-2020,Senegal,1,0,0
02-03-2020,Serbia,0,0,0
02-03-2020,Seychelles,0,0,0
02-03-2020,Sierra Leone,0,0,0
02-03-2020,Singapore,108,0,78
02-03-2020,Slovakia,0,0,0
02-03-2020,Slovenia,0,0,0
02-03-2020,Somalia,0,0,0
02-03-2020,South Africa,0,0,0
02-03-2020,South Korea,4335,28,30
02-03-2020,South Sudan,0,0,0
02-03-2020,Spain,120,0,2
02-03-2020,Sri Lanka,1,0,1
02-03-2020,Sudan,0,0,0
02-03-2020,Suriname,0,0,0
02-03-2020,Sweden,15,0,0
02-03-2020,Switzerland,42,0,0
02-03-2020,Syria,0,0,0
02-03-2020,Taiwan*,41,1,12
02-03-2020,Tajikistan,0,0,0
02-03-2020,Tanzania,0,0,0
02-03-2020,Thailand,43,1,31
02-03-2020,Timor-Leste,0,0,0
02-03-2020,Togo,0,0,0
02-03-2020,Trinidad and Tobago,0,0,0
02-03-2020,Tunisia,0,0,0
02-03-2020,Turkey,0,0,0
02-03-2020,US,53,6,7
02-03-2020,Uganda,0,0,0
02-03-2020,Ukraine,0,0,0
02-03-2020,United Arab Emirates,21,0,5
02-03-2020,United Kingdom,134,0,8
02-03-2020,Uruguay,0,0,0
02-03-2020,Uzbekistan,0,0,0
02-03-2020,Venezuela,0,0,0
02-03-2020,Vietnam,16,0,16
02-03-2020,West Bank and Gaza,0,0,0
02-03-2020,Western Sahara,0,0,0
02-03-2020,Yemen,0,0,0
02-03-2020,Zambia,0,0,0
02-03-2020,Zimbabwe,0,0,0
03-03-2020,Afghanistan,1,0,0
03-03-2020,Albania,0,0,0
03-03-2020,Algeria,5,0,0
03-03-2020,Andorra,1,0,0
03-03-2020,Angola,0,0,0
03-03-2020,Antigua and Barbuda,0,0,0
03-03-2020,Argentina,1,0,0
03-03-2020,Armenia,1,0,0
03-03-2020,Australia,39,1,11
03-03-2020,Austria,21,0,0
03-03-2020,Azerbaijan,3,0,0
03-03-2020,Bahamas,0,0,0
03-03-2020,Bahrain,49,0,0
03-03-2020,Bangladesh,0,0,0
03-03-2020,Barbados,0,0,0
03-03-2020,Belarus,1,0,0
03-03-2020,Belgium,13,0,1
03-03-2020,Belize,0,0,0
03-03-2020,Benin,0,0,0
03-03-2020,Bhutan,0,0,0
03-03-2020,Bolivia,0,0,0
03-03-2020,Bosnia and Herzegovina,0,0,0
03-03-2020,Botswana,0,0,0
03-03-2020,Brazil,2,0,0
03-03-2020,Brunei,0,0,0
03-03-2020,Bulgaria,0,0,0
03-03-2020,Burkina Faso,0,0,0
03-03-2020,Burma,0,0,0
03-03-2020,Burundi,0,0,0
03-03-2020,Cabo Verde,0,0,0
03-03-2020,Cambodia,1,0,1
03-03-2020,Cameroon,0,0,0
03-03-2020,Canada,30,0,0
03-03-2020,Central African Republic,0,0,0
03-03-2020,Chad,0,0,0
03-03-2020,Chile,10,0,0
03-03-2020,China,80261,2947,45919
03-03-2020,Colombia,0,0,0
03-03-2020,Comoros,0,0,0
03-03-2020,Congo (Brazzaville),0,0,0
03-03-2020,Congo (Kinshasa),0,0,0
03-03-2020,Costa Rica,0,0,0
03-03-2020,Cote d'Ivoire,0,0,0
03-03-2020,Croatia,9,0,0
03-03-2020,Cuba,0,0,0
03-03-2020,Cyprus,0,0,0
03-03-2020,Czechia,5,0,0
03-03-2020,Denmark,6,0,0
03-03-2020,Djibouti,0,0,0
03-03-2020,Dominica,0,0,0
03-03-2020,Dominican Republic,1,0,0
03-03-2020,Ecuador,7,0,0
03-03-2020,Egypt,2,0,1
03-03-2020,El Salvador,0,0,0
03-03-2020,Equatorial Guinea,0,0,0
03-03-2020,Eritrea,0,0,0
03-03-2020,Estonia,2,0,0
03-03-2020,Eswatini,0,0,0
03-03-2020,Ethiopia,0,0,0
03-03-2020,Fiji,0,0,0
03-03-2020,Finland,6,0,1
03-03-2020,France,204,4,12
03-03-2020,Gabon,0,0,0
03-03-2020,Gambia,0,0,0
03-03-2020,Georgia,3,0,0
03-03-2020,Germany,196,0,16
03-03-2020,Ghana,0,0,0
03-03-2020,Greece,7,0,0
03-03-2020,Greenland,0,0,0
03-03-2020,Grenada,0,0,0
03-03-2020,Guatemala,0,0,0
03-03-2020,Guinea,0,0,0
03-03-2020,Guinea-Bissau,0,0,0
03-03-2020,Guyana,0,0,0
03-03-2020,Haiti,0,0,0
03-03-2020,Holy See,0,0,0
03-03-2020,Honduras,0,0,0
03-03-2020,Hungary,0,0,0
03-03-2020,Iceland,11,0,0
03-03-2020,India,5,0,3
03-03-2020,Indonesia,2,0,0
03-03-2020,Iran,2336,77,291
03-03-2020,Iraq,32,0,0
03-03-2020,Ireland,2,0,0
03-03-2020,Israel,12,0,1
03-03-2020,Italy,2502,79,160
03-03-2020,Jamaica,0,0,0
03-03-2020,Japan,298,6,43
03-03-2020,Jordan,1,0,0
03-03-2020,Kazakhstan,0,0,0
03-03-2020,Kenya,0,0,0
03-03-2020,Kosovo,0,0,0
03-03-2020,Kuwait,56,0,0
03-03-2020,Kyrgyzstan,0,0,0
03-03-2020,Laos,0,0,0
03-03-2020,Latvia,1,0,0
03-03-2020,Lebanon,13,0,0
03-03-2020,Lesotho,0,0,0
03-03-2020,Liberia,0,0,0
03-03-2020,Libya,0,0,0
03-03-2020,Liechtenstein,0,0,0
03-03-2020,Lithuania,1,0,0
03-03-2020,Luxembourg,1,0,0
03-03-2020,Madagascar,0,0,0
03-03-2020,Malawi,0,0,0
03-03-2020,Malaysia,36,0,22
03-03-2020,Maldives,0,0,0
03-03-2020,Mali,0,0,0
03-03-2020,Malta,0,0,0
03-03-2020,Mauritania,0,0,0
03-03-2020,Mauritius,0,0,0
03-03-2020,Mexico,5,0,1
03-03-2020,Moldova,0,0,0
03-03-2020,Monaco,1,0,0
03-03-2020,Mongolia,0,0,0
03-03-2020,Montenegro,0,0,0
03-03-2020,Morocco,1,0,0
03-03-2020,Mozambique,0,0,0
03-03-2020,Namibia,0,0,0
03-03-2020,Nepal,1,0,1
03-03-2020,Netherlands,24,0,0
03-03-2020,New Zealand,1,0,0
03-03-2020,Nicaragua,0,0,0
03-03-2020,Niger,0,0,0
03-03-2020,Nigeria,1,0,0
03-03-2020,North Macedonia,1,0,0
03-03-2020,Norway,32,0,0
03-03-2020,Oman,12,0,2
03-03-2020,Pakistan,5,0,0
03-03-2020,Panama,0,0,0
03-03-2020,Papua New Guinea,0,0,0
03-03-2020,Paraguay,0,0,0
03-03-2020,Peru,0,0,0
03-03-2020,Philippines,3,1,1
03-03-2020,Poland,0,0,0
03-03-2020,Portugal,2,0,0
03-03-2020,Qatar,7,0,0
03-03-2020,Romania,3,0,0
03-03-2020,Russia,3,0,2
03-03-2020,Rwanda,0,0,0
03-03-2020,Saint Kitts and Nevis,0,0,0
03-03-2020,Saint Lucia,0,0,0
03-03-2020,Saint Vincent and the Grenadines,0,0,0
03-03-2020,San Marino,10,1,0
03-03-2020,Sao Tome and Principe,0,0,0
03-03-2020,Saudi Arabia,1,0,0
03-03-2020,Senegal,2,0,0
03-03-2020,Serbia,0,0,0
03-03-2020,Seychelles,0,0,0
03-03-2020,Sierra Leone,0,0,0
03-03-2020,Singapore,110,0,78
03-03-2020,Slovakia,0,0,0
03-03-2020,Slovenia,0,0,0
03-03-2020,Somalia,0,0,0
03-03-2020,South Africa,0,0,0
03-03-2020,South Korea,5186,28,30
03-03-2020,South Sudan,0,0,0
03-03-2020,Spain,165,1,2
03-03-2020,Sri Lanka,1,0,1
03-03-2020,Sudan,0,0,0
03-03-2020,Suriname,0,0,0
03-03-2020,Sweden,21,0,0
03-03-2020,Switzerland,56,0,2
03-03-2020,Syria,0,0,0
03-03-2020,Taiwan*,42,1,12
03-03-2020,Tajikistan,0,0,0
03-03-2020,Tanzania,0,0,0
03-03-2020,Thailand,43,1,31
03-03-2020,Timor-Leste,0,0,0
03-03-2020,Togo,0,0,0
03-03-2020,Trinidad and Tobago,0,0,0
03-03-2020,Tunisia,0,0,0
03-03-2020,Turkey,0,0,0
03-03-2020,US,73,7,7
03-03-2020,Uganda,0,0,0
03-03-2020,Ukraine,1,0,0
03-03-2020,United Arab Emirates,27,0,5
03-03-2020,United Kingdom,189,0,8
03-03-2020,Uruguay,0,0,0
03-03-2020,Uzbekistan,0,0,0
03-03-2020,Venezuela,0,0,0
03-03-2020,Vietnam,16,0,16
03-03-2020,West Bank and Gaza,0,0,0
03-03-2020,Western Sahara,0,0,0
03-03-2020,Yemen,0,0,0
03-03-2020,Zambia,0,0,0
03-03-2020,Zimbabwe,0,0,0
04-03-2020,Afghanistan,1,0,0
04-03-2020,Albania,0,0,0
04-03-2020,Algeria,12,0,0
04-03-2020,Andorra,1,0,0
04-03-2020,Angola,0,0,0
04-03-2020,Antigua and Barbuda,0,0,0
04-03-2020,Argentina,1,0,0
04-03-2020,Armenia,1,0,0
04-03-2020,Australia,52,2,11
04-03-2020,Austria,29,0,0
04-03-2020,Azerbaijan,3,0,0
04-03-2020,Bahamas,0,0,0
04-03-2020,Bahrain,52,0,0
04-03-2020,Bangladesh,0,0,0
04-03-2020,Barbados,0,0,0
04-03-2020,Belarus,6,0,0
04-03-2020,Belgium,23,0,1
04-03-2020,Belize,0,0,0
04-03-2020,Benin,0,0,0
04-03-2020,Bhutan,0,0,0
04-03-2020,Bolivia,0,0,0
04-03-2020,Bosnia and Herzegovina,0,0,0
04-03-2020,Botswana,0,0,0
04-03-2020,Brazil,4,0,0
04-03-2020,Brunei,0,0,0
04-03-2020,Bulgaria,0,0,0
04-03-2020,Burkina Faso,0,0,0
04-03-2020,Burma,0,0,0
04-03-2020,Burundi,0,0,0
04-03-2020,Cabo Verde,0,0,0
04-03-2020,Cambodia,1,0,1
04-03-2020,Cameroon,0,0,0
04-03-2020,Canada,33,0,0
04-03-2020,Central African Republic,0,0,0
04-03-2020,Chad,0,0,0
04-03-2020,Chile,10,0,0
04-03-2020,China,80386,2983,48466
04-03-2020,Colombia,0,0,0
04-03-2020,Comoros,0,0,0
04-03-2020,Congo (Brazzaville),0,0,0
04-03-2020,Congo (Kinshasa),0,0,0
04-03-2020,Costa Rica,0,0,0
04-03-2020,Cote d'Ivoire,0,0,0
04-03-2020,Croatia,10,0,0
04-03-2020,Cuba,0,0,0
04-03-2020,Cyprus,0,0,0
04-03-2020,Czechia,8,0,0
04-03-2020,Denmark,11,0,0
04-03-2020,Djibouti,0,0,0
04-03-2020,Dominica,0,0,0
04-03-2020,Dominican Republic,1,0,0
04-03-2020,Ecuador,10,0,0
04-03-2020,Egypt,2,0,1
04-03-2020,El Salvador,0,0,0
04-03-2020,Equatorial Guinea,0,0,0
04-03-2020,Eritrea,0,0,0
04-03-2020,Estonia,2,0,0
04-03-2020,Eswatini,0,0,0
04-03-2020,Ethiopia,0,0,0
04-03-2020,Fiji,0,0,0
04-03-2020,Finland,6,0,1
04-03-2020,France,288,4,12
04-03-2020,Gabon,0,0,0
04-03-2020,Gambia,0,0,0
04-03-2020,Georgia,3,0,0
04-03-2020,Germany,262,0,16
04-03-2020,Ghana,0,0,0
04-03-2020,Greece,9,0,0
04-03-2020,Greenland,0,0,0
04-03-2020,Grenada,0,0,0
04-03-2020,Guatemala,0,0,0
04-03-2020,Guinea,0,0,0
04-03-2020,Guinea-Bissau,0,0,0
04-03-2020,Guyana,0,0,0
04-03-2020,Haiti,0,0,0
04-03-2020,Holy See,0,0,0
04-03-2020,Honduras,0,0,0
04-03-2020,Hungary,2,0,0
04-03-2020,Iceland,26,0,0
04-03-2020,India,28,0,3
04-03-2020,Indonesia,2,0,0
04-03-2020,Iran,2922,92,552
04-03-2020,Iraq,35,2,0
04-03-2020,Ireland,6,0,0
04-03-2020,Israel,15,0,1
04-03-2020,Italy,3089,107,276
04-03-2020,Jamaica,0,0,0
04-03-2020,Japan,333,7,43
04-03-2020,Jordan,1,0,0
04-03-2020,Kazakhstan,0,0,0
04-03-2020,Kenya,0,0,0
04-03-2020,Kosovo,0,0,0
04-03-2020,Kuwait,56,0,0
04-03-2020,Kyrgyzstan,0,0,0
04-03-2020,Laos,0,0,0
04-03-2020,Latvia,1,0,0
04-03-2020,Lebanon,13,0,1
04-03-2020,Lesotho,0,0,0
04-03-2020,Liberia,0,0,0
04-03-2020,Libya,0,0,0
04-03-2020,Liechtenstein,1,0,0
04-03-2020,Lithuania,1,0,0
04-03-2020,Luxembourg,1,0,0
04-03-2020,Madagascar,0,0,0
04-03-2020,Malawi,0,0,0
04-03-2020,Malaysia,50,0,22
04-03-2020,Maldives,0,0,0
04-03-2020,Mali,0,0,0
04-03-2020,Malta,0,0,0
04-03-2020,Mauritania,0,0,0
04-03-2020,Mauritius,0,0,0
04-03-2020,Mexico,5,0,1
04-03-2020,Moldova,0,0,0
04-03-2020,Monaco,1,0,0
04-03-2020,Mongolia,0,0,0
04-03-2020,Montenegro,0,0,0
04-03-2020,Morocco,1,0,0
04-03-2020,Mozambique,0,0,0
04-03-2020,Namibia,0,0,0
04-03-2020,Nepal,1,0,1
04-03-2020,Netherlands,38,0,0
04-03-2020,New Zealand,3,0,0
04-03-2020,Nicaragua,0,0,0
04-03-2020,Niger,0,0,0
04-03-2020,Nigeria,1,0,0
04-03-2020,North Macedonia,1,0,0
04-03-2020,Norway,56,0,0
04-03-2020,Oman,15,0,2
04-03-2020,Pakistan,5,0,0
04-03-2020,Panama,0,0,0
04-03-2020,Papua New Guinea,0,0,0
04-03-2020,Paraguay,0,0,0
04-03-2020,Peru,0,0,0
04-03-2020,Philippines,3,1,1
04-03-2020,Poland,1,0,0
04-03-2020,Portugal,5,0,0
04-03-2020,Qatar,8,0,0
04-03-2020,Romania,4,0,1
04-03-2020,Russia,3,0,2
04-03-2020,Rwanda,0,0,0
04-03-2020,Saint Kitts and Nevis,0,0,0
04-03-2020,Saint Lucia,0,0,0
04-03-2020,Saint Vincent and the Grenadines,0,0,0
04-03-2020,San Marino,16,1,0
04-03-2020,Sao Tome and Principe,0,0,0
04-03-2020,Saudi Arabia,1,0,0
04-03-2020,Senegal,4,0,0
04-03-2020,Serbia,0,0,0
04-03-2020,Seychelles,0,0,0
04-03-2020,Sierra Leone,0,0,0
04-03-2020,Singapore,110,0,78
04-03-2020,Slovakia,0,0,0
04-03-2020,Slovenia,0,0,0
04-03-2020,Somalia,0,0,0
04-03-2020,South Africa,0,0,0
04-03-2020,South Korea,5621,35,41
04-03-2020,South Sudan,0,0,0
04-03-2020,Spain,222,2,2
04-03-2020,Sri Lanka,1,0,1
04-03-2020,Sudan,0,0,0
04-03-2020,Suriname,0,0,0
04-03-2020,Sweden,35,0,0
04-03-2020,Switzerland,90,0,3
04-03-2020,Syria,0,0,0
04-03-2020,Taiwan*,42,1,12
04-03-2020,Tajikistan,0,0,0
04-03-2020,Tanzania,0,0,0
04-03-2020,Thailand,43,1,31
04-03-2020,Timor-Leste,0,0,0
04-03-2020,Togo,0,0,0
04-03-2020,Trinidad and Tobago,0,0,0
04-03-2020,Tunisia,1,0,0
04-03-2020,Turkey,0,0,0
04-03-2020,US,104,11,7
04-03-2020,Uganda,0,0,0
04-03-2020,Ukraine,1,0,0
04-03-2020,United Arab Emirates,27,0,5
04-03-2020,United Kingdom,246,0,8
04-03-2020,Uruguay,0,0,0
04-03-2020,Uzbekistan,0,0,0
04-03-2020,Venezuela,0,0,0
